filename,width,height,class,xmin,xmax,ymin,ymax
201807071045_014,11,33,Seamark,93,104,275,308
201807071045_015,13,50,Seamark,171,184,262,312
201807071045_016,21,61,Seamark,127,148,267,328
201807071045_001,66,28,Motorboat,15,81,288,316
201807071045_002,58,26,Motorboat,380,438,272,298
201807071045_003,33,31,Motorboat,375,408,272,303
201807071045_004,35,26,Motorboat,307,342,272,298
201807071045_005,29,20,Motorboat,426,455,270,290
201807071045_006,29,31,Motorboat,668,697,260,291
201807071045_007,28,22,Motorboat,663,691,261,283
201807071045_008,22,20,Motorboat,550,572,264,284
201807071045_009,24,17,Motorboat,679,703,266,283
201807071045_010,26,19,Motorboat,714,740,264,283
201807071045_011,22,16,Motorboat,770,792,260,276
201807071045_012,26,18,Motorboat,728,754,257,275
201807071045_013,19,15,Motorboat,846,865,261,276
201807071045_014,16,15,Motorboat,746,762,261,276
201807071045_015,21,14,Motorboat,1006,1027,256,270
201807071045_016,17,16,Motorboat,1163,1180,256,272
201807071045_017,14,13,Motorboat,1229,1243,256,269
201807071045_011,21,27,Sailboat,597,618,237,264
201807071045_012,23,30,Sailboat,555,578,235,265
201807071045_013,12,32,Sailboat,653,665,235,267
201807071045_014,8,28,Sailboat,550,558,238,266
201807071045_015,9,31,Sailboat,807,816,232,263
201807071045_016,11,34,Sailboat,974,985,228,262
201807071045_017,9,27,Sailboat,1044,1053,232,259
201807071045_017,26,14,Motorboat,7,33,279,293
201807071045_018,29,15,Motorboat,105,134,272,287
201807071045_019,32,16,Motorboat,159,191,270,286
201807071045_020,33,10,Motorboat,59,92,285,295
201807071045_019,20,11,Motorboat,308,328,267,278
201807071045_020,24,12,Motorboat,306,330,271,283
201807071045_021,15,14,Motorboat,244,259,275,289
201807071045_022,25,17,Motorboat,740,765,262,279
201807071045_023,49,24,Motorboat,1227,1276,260,284
201807071045_023,69,19,Miscboat,517,586,271,290
201807071045_024,102,30,Miscboat,759,861,269,299
201807071045_023,94,203,Sailboat,287,381,113,316
201807071045_024,101,333,Sailboat,404,505,27,360
201807071045_023,79,115,Sailboat,169,248,194,309
201807071045_024,124,176,Sailboat,263,387,138,314
201807071045_023,59,331,Sailboat,100,159,5,336
201807071045_024,67,374,Sailboat,69,136,3,377
201807071045_022,71,24,Motorboat,209,280,281,305
201807071045_023,133,32,Motorboat,383,516,285,317
201807071045_024,278,64,Motorboat,484,762,310,374
201807071045_025,140,38,Miscboat,682,822,287,325
201807071045_026,141,40,Miscboat,512,653,287,327
201807071045_025,67,39,Motorboat,526,593,288,327
201807071045_026,60,40,Motorboat,373,433,296,336
201807071045_025,563,204,Motorboat,439,1002,382,586
201807071045_026,509,194,Motorboat,416,925,391,585
201807071045_025,58,234,Sailboat,611,669,96,330
201807071045_026,62,248,Sailboat,442,504,91,339
201807071045_025,382,471,Sailboat,111,493,1,472
201807071045_026,348,440,Sailboat,17,365,1,441
201807071045_027,110,256,Sailboat,158,268,81,337
201807071045_028,62,280,Sailboat,2,64,57,337
201807071045_029,54,161,Sailboat,56,110,159,320
201807071045_027,74,140,Sailboat,1110,1184,166,306
201807071045_028,60,138,Sailboat,731,791,160,298
201807071045_029,79,106,Sailboat,1047,1126,181,287
201807071045_027,126,53,Motorboat,778,904,250,303
201807071045_028,104,44,Motorboat,415,519,252,296
201807071045_029,92,35,Motorboat,820,912,250,285
201807071045_030,57,30,Motorboat,1126,1183,253,283
201807071045_027,176,40,Motorboat,512,688,305,345
201807071045_028,158,41,Motorboat,177,335,297,338
201807071045_029,104,23,Motorboat,704,808,278,301
201807071045_030,104,17,Motorboat,978,1082,279,296
201807071045_027,127,341,Sailboat,384,511,1,342
201807071045_028,107,347,Sailboat,66,173,1,348
201807071045_029,58,176,Sailboat,550,608,131,307
201807071045_030,70,261,Sailboat,881,951,40,301
201807071045_027,72,153,Sailboat,68,140,189,342
201807071045_029,46,179,Sailboat,496,542,129,308
201807071045_030,82,206,Sailboat,806,888,90,296
201807071045_029,52,165,Sailboat,361,413,144,309
201807071045_030,50,169,Sailboat,637,687,130,299
201807071045_029,48,143,Sailboat,308,356,169,312
201807071045_030,42,124,Sailboat,591,633,175,299
201807071045_029,48,128,Sailboat,205,253,186,314
201807071045_030,40,132,Sailboat,502,542,164,296
201807071045_029,48,180,Sailboat,420,468,130,310
201807071045_030,67,185,Sailboat,697,764,115,300
201807071045_029,40,131,Sailboat,113,153,185,316
201807071045_030,51,127,Sailboat,384,435,174,301
201807071045_029,43,161,Sailboat,259,302,152,313
201807071045_030,37,158,Sailboat,545,582,139,297
201807071045_027,136,273,Sailboat,674,810,64,337
201807071045_028,113,249,Sailboat,326,439,78,327
201807071045_029,89,173,Sailboat,757,846,127,300
201807071045_029,34,108,Sailboat,165,199,205,313
201807071045_030,51,121,Sailboat,443,494,181,302
201807071045_031,23,60,Sailboat,792,815,210,270
201807071045_031,8,22,Seamark,58,66,279,301
201807071045_032,14,25,Seamark,225,239,266,291
201807071045_033,13,23,Seamark,265,278,267,290
201807071045_034,10,23,Seamark,404,414,259,282
201807071045_035,10,28,Seamark,277,287,269,297
201807071045_031,22,41,Sailboat,614,636,236,277
201807071045_032,34,61,Sailboat,1181,1215,213,274
201807071045_032,6,21,Seamark,532,538,257,278
201807071045_033,14,36,Seamark,639,653,250,286
201807071045_034,13,37,Seamark,840,853,246,283
201807071045_035,14,60,Seamark,942,956,246,306
201807071045_036,9,24,Seamark,536,545,253,277
201807071045_037,8,21,Seamark,222,230,268,289
201807071045_038,7,20,Seamark,164,171,270,290
201807071045_036,9,27,Seamark,1000,1009,249,276
201807071045_037,9,25,Seamark,752,761,249,274
201807071045_038,10,25,Seamark,793,803,250,275
201807071045_039,17,45,Seamark,803,820,246,291
201807071045_040,31,103,Seamark,1083,1114,240,343
201807071045_040,6,13,Seamark,987,993,248,261
201807071045_041,10,19,Seamark,624,634,255,274
201807071045_042,9,17,Seamark,833,842,255,272
201807071045_043,9,27,Seamark,576,585,254,281
201807071045_044,11,29,Seamark,948,959,249,278
201807071045_045,17,53,Seamark,986,1003,248,301
201807071045_046,24,79,Seamark,1050,1074,244,323
201807071045_046,4,10,Seamark,907,911,251,261
201807071045_047,13,16,Seamark,733,746,252,268
201807071045_048,13,20,Seamark,663,676,253,273
201807071045_049,7,23,Seamark,562,569,253,276
201807071045_050,9,23,Seamark,768,777,250,273
201807071045_051,10,29,Seamark,1013,1023,251,280
201807071045_044,185,131,Motorboat,3,188,261,392
201807071045_045,169,128,Motorboat,317,486,213,341
201807071045_046,115,109,Motorboat,437,552,213,322
201807071045_047,82,88,Motorboat,379,461,223,311
201807071045_048,66,64,Motorboat,364,430,235,299
201807071045_049,57,54,Motorboat,299,356,243,297
201807071045_050,52,48,Motorboat,540,592,237,285
201807071045_051,43,42,Motorboat,852,895,234,276
201807071045_020,13,10,Boat,1,14,288,298
201807071045_020,17,70,Boat,12,29,231,301
201807071045_020,26,9,Miscboat,31,57,287,296
201807071045_026,58,34,Motorboat,315,373,297,331
201807071045_026,34,25,Boat,403,437,313,338
201807071045_038,9,7,Motorboat,808,817,254,261
201807071045_002,6,20,Sailboat,596,602,242,262
201807071045_018,46,81,Sailboat,2,48,211,292
201807071045_023,56,125,Sailboat,457,513,165,290
201807071045_023,61,294,Sailboat,27,88,46,340
201807071045_026,484,515,Sailboat,65,549,3,518
201807071045_027,88,285,Sailboat,289,377,56,341
201807071045_027,57,201,Sailboat,2,59,141,342
201807071045_030,36,162,Sailboat,343,379,140,302
201807071045_050,33,21,Passengership,1013,1046,234,255
201807071045_013,14,9,Boat,879,893,262,271
201807071045_031,19,10,Motorboat,747,766,260,270
201807071045_031,17,11,Motorboat,724,741,261,272
201807071045_031,44,21,Motorboat,829,873,250,271
201807071045_036,17,12,Boat,829,846,261,273
201807071045_039,34,17,Motorboat,422,456,278,295
201807071045_050,84,33,Militaryship,1102,1186,224,257
201807071045_013,15,13,Boat,1265,1280,296,309
201807071045_013,26,14,Boat,368,394,288,302
201807071045_031,5,12,Seamark,301,306,268,280
201807071045_031,5,10,Seamark,78,83,280,290
201807071045_034,7,15,Seamark,1198,1205,248,263
201807071045_035,4,14,Seamark,913,917,249,263
201807071045_036,73,250,Seamark,1161,1234,236,486
201807071045_034,6,13,Seamark,902,908,248,261
201807071045_041,3,12,Seamark,190,193,270,282
201807071045_040,5,12,Seamark,622,627,254,266
201807071045_042,8,17,Seamark,295,303,263,280
201807071045_043,5,10,Seamark,686,691,254,264
201807071045_050,29,46,Cruiseship,362,391,222,268
201807071045_022,12,17,Miscellaneous,65,77,329,346
201807071045_031,7,9,Miscellaneous,1223,1230,276,285
201807071045_031,10,8,Miscellaneous,1093,1103,314,322
201807071045_031,8,10,Miscellaneous,1105,1113,289,299
201807071045_031,10,6,Miscellaneous,694,704,306,312
201807071115_000,55,28,Passengership,820,875,240,268
201807071115_001,78,37,Passengership,387,465,244,281
201807071115_002,198,71,Passengership,134,332,240,311
201807071115_000,67,57,Militaryship,1214,1281,205,262
201807071115_001,76,65,Militaryship,940,1016,198,263
201807071115_002,120,58,Militaryship,1083,1203,204,262
201807071115_003,115,62,Militaryship,1162,1277,204,266
201807071115_001,6,14,Seamark,700,706,252,266
201807071115_002,11,28,Seamark,824,835,246,274
201807071115_003,9,22,Seamark,870,879,254,276
201807071115_004,12,36,Seamark,829,841,248,284
201807071115_005,13,41,Seamark,911,924,255,296
201807071115_006,37,125,Seamark,1155,1192,240,365
201807071115_007,6,45,Seamark,1177,1183,268,313
201807071115_002,27,11,Passengership,872,899,245,256
201807071115_003,45,29,Passengership,823,868,240,269
201807071115_004,58,37,Passengership,593,651,244,281
201807071115_005,107,62,Passengership,402,509,240,302
201807071115_006,49,16,Miscboat,168,217,284,300
201807071115_008,265,114,Militaryship,1004,1269,182,296
201807071115_009,198,53,Militaryship,1080,1278,253,306
201807071115_000,26,27,Motorboat,893,919,244,271
201807071115_001,28,29,Motorboat,623,651,244,273
201807071115_002,28,19,Motorboat,780,808,245,264
201807071115_003,37,24,Motorboat,937,974,240,264
201807071115_004,37,23,Motorboat,1001,1038,239,262
201807071115_005,14,19,Passengership,1119,1133,243,262
201807071115_006,24,17,Motorboat,1100,1124,242,259
201807071115_007,36,21,Motorboat,791,827,241,262
201807071115_008,41,18,Motorboat,360,401,255,273
201807071115_008,53,16,Motorboat,810,863,248,264
201807071115_009,58,18,Motorboat,749,807,247,265
201807071115_010,64,20,Motorboat,969,1033,246,266
201807071115_011,102,30,Motorboat,983,1085,246,276
201807071115_012,117,25,Motorboat,1112,1229,247,272
201807071115_021,39,31,Miscboat,973,1012,255,286
201807071115_022,48,43,Miscboat,1043,1091,252,295
201807071115_023,48,44,Miscboat,1224,1272,260,304
201807071115_017,34,50,Cruiseship,7,41,243,293
201807071115_018,46,53,Cruiseship,166,212,235,288
201807071115_019,56,93,Cruiseship,344,400,184,277
201807071115_020,74,77,Cruiseship,311,385,205,282
201807071115_021,99,93,Cruiseship,393,492,188,281
201807071115_022,123,165,Cruiseship,355,478,128,293
201807071115_023,175,123,Cruiseship,264,439,166,289
201807071115_024,299,185,Cruiseship,66,365,135,320
201807071115_025,231,351,Cruiseship,-4,227,1,352
201807071115_020,7,8,Miscboat,466,473,260,268
201807071115_021,17,17,Miscboat,571,588,253,270
201807071115_022,9,10,Miscboat,568,577,260,270
201807071115_023,15,14,Miscboat,530,545,260,274
201807071115_024,36,31,Miscboat,433,469,266,297
201807071115_020,15,33,Militaryship,389,404,241,274
201807071115_021,28,34,Militaryship,493,521,235,269
201807071115_022,36,52,Militaryship,479,515,222,274
201807071115_023,48,38,Militaryship,439,487,238,276
201807071115_024,86,57,Militaryship,365,451,232,289
201807071115_025,96,113,Militaryship,315,411,189,302
201807071115_026,166,145,Militaryship,86,252,173,318
201807071115_028,17,14,Boat,559,576,269,283
201807071115_029,43,30,Boat,268,311,300,330
201807071115_019,51,96,Sailboat,379,430,174,270
201807071115_020,56,104,Sailboat,388,444,164,268
201807071115_021,68,117,Sailboat,503,571,153,270
201807071115_022,76,127,Sailboat,497,573,138,265
201807071115_023,86,138,Sailboat,471,557,127,265
201807071115_024,63,160,Sailboat,469,532,111,271
201807071115_025,97,208,Sailboat,438,535,75,283
201807071115_026,144,233,Sailboat,304,448,48,281
201807071115_027,217,294,Sailboat,182,399,1,295
201807071115_028,426,327,Sailboat,-4,422,1,328
201807071115_029,155,342,Sailboat,0,155,0,342
201807071115_029,14,8,Boat,379,393,277,285
201807071115_030,36,27,Boat,281,317,285,312
201807071115_029,23,23,Motorboat,264,287,273,296
201807071115_030,35,28,Motorboat,187,222,281,309
201807071115_031,61,43,Motorboat,13,74,292,335
201807071115_028,29,70,Sailboat,693,722,197,267
201807071115_029,30,75,Sailboat,576,606,196,271
201807071115_030,31,99,Sailboat,641,672,173,272
201807071115_031,47,117,Sailboat,638,685,160,277
201807071115_032,52,147,Sailboat,689,741,134,281
201807071115_033,90,193,Sailboat,765,855,92,285
201807071115_034,141,307,Sailboat,858,999,7,314
201807071115_035,131,108,Miscboat,1117,1248,246,354
201807071115_035,13,7,Boat,526,539,272,279
201807071115_036,24,15,Boat,459,483,280,295
201807071115_037,54,46,Boat,221,275,292,338
201807071115_038,88,146,Sailboat,53,141,170,316
201807071115_035,38,13,Motorboat,423,461,268,281
201807071115_036,46,16,Motorboat,379,425,269,285
201807071115_037,53,23,Motorboat,273,326,273,296
201807071115_036,45,53,Miscboat,765,810,229,282
201807071115_037,58,91,Miscboat,742,800,196,287
201807071115_038,107,108,Miscboat,729,836,195,303
201807071115_029,13,12,Motorboat,480,493,256,268
201807071115_030,14,13,Motorboat,530,544,254,267
201807071115_031,15,14,Motorboat,522,537,252,266
201807071115_032,14,14,Motorboat,554,568,254,268
201807071115_033,15,15,Motorboat,614,629,252,267
201807071115_034,53,18,Motorboat,573,626,249,267
201807071115_035,54,20,Motorboat,543,597,252,272
201807071115_036,40,16,Motorboat,513,553,257,273
201807071115_037,43,36,Motorboat,428,471,246,282
201807071115_038,50,43,Motorboat,320,370,246,289
201807071115_039,70,40,Motorboat,224,294,266,306
201807071115_040,123,104,Motorboat,2,125,241,345
201807071115_029,12,14,Motorboat,497,509,253,267
201807071115_030,21,16,Motorboat,549,570,251,267
201807071115_031,19,15,Motorboat,552,571,251,266
201807071115_032,17,14,Motorboat,590,607,252,266
201807071115_033,24,23,Motorboat,650,674,244,267
201807071115_034,23,22,Motorboat,679,702,244,266
201807071115_035,22,21,Motorboat,707,729,248,269
201807071115_036,25,20,Motorboat,730,755,251,271
201807071115_037,30,35,Motorboat,689,719,241,276
201807071115_038,41,44,Motorboat,663,704,241,285
201807071115_039,64,66,Motorboat,758,822,238,304
201807071115_040,227,210,Motorboat,980,1207,181,391
201807071115_041,80,310,Sailboat,1140,1220,31,341
201807071115_035,38,61,Sailboat,432,470,219,280
201807071115_038,42,111,Sailboat,258,300,185,296
201807071115_041,106,224,Sailboat,332,438,82,306
201807071115_038,42,179,Sailboat,413,455,121,300
201807071115_041,50,93,Sailboat,516,566,193,286
201807071115_040,34,332,Sailboat,950,984,1,333
201807071115_041,85,63,Motorboat,1060,1145,279,342
201807071115_041,62,200,Sailboat,905,967,97,297
201807071115_042,122,66,Passengership,958,1080,226,292
201807071115_043,230,218,Sailboat,1010,1240,105,323
201807071115_044,68,30,Miscboat,464,532,255,285
201807071115_045,109,52,Miscboat,117,226,262,314
201807071115_042,133,37,Ferry,632,765,249,286
201807071115_043,191,58,Ferry,432,623,248,306
201807071115_041,94,27,Ferry,767,861,246,273
201807071115_044,333,97,Ferry,136,469,249,346
201807071115_041,33,33,Passengership,879,912,237,270
201807071115_042,47,42,Passengership,885,932,233,275
201807071115_043,71,62,Passengership,868,939,223,285
201807071115_044,107,81,Passengership,1095,1202,214,295
201807071115_045,150,124,Passengership,1131,1281,205,329
201807071115_044,5,4,Boat,845,850,259,263
201807071115_045,9,7,Boat,619,628,262,269
201807071115_046,8,6,Boat,715,723,261,267
201807071115_047,7,5,Boat,665,672,266,271
201807071115_048,16,9,Boat,654,670,265,274
201807071115_049,15,8,Boat,649,664,269,277
201807071115_050,14,7,Boat,681,695,271,278
201807071115_051,19,14,Boat,782,801,269,283
201807071115_052,23,16,Boat,747,770,273,289
201807071115_053,49,32,Boat,608,657,270,302
201807071115_054,34,17,Boat,479,513,285,302
201807071115_044,7,4,Boat,816,823,259,263
201807071115_045,11,8,Boat,587,598,262,270
201807071115_046,10,7,Boat,681,691,262,269
201807071115_047,9,6,Boat,636,645,266,272
201807071115_048,15,9,Boat,622,637,266,275
201807071115_049,14,8,Boat,614,628,270,278
201807071115_050,13,7,Boat,646,659,272,279
201807071115_051,23,14,Boat,734,757,270,284
201807071115_052,22,17,Boat,713,735,271,288
201807071115_053,26,22,Boat,620,646,277,299
201807071115_054,39,31,Boat,425,464,287,318
201807071115_044,34,50,Passengership,1054,1088,237,287
201807071115_045,157,71,Passengership,977,1134,238,309
201807071115_044,48,32,Miscboat,1003,1051,245,277
201807071115_045,86,35,Miscboat,875,961,255,290
201807071115_046,144,97,Miscboat,1096,1240,228,325
